Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Frequency of Purchases,Discount Applied,Previous Purchases,Payment Method,Subscription Status
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4,Annually,No,24,Debit Card,No
1783,52,Male,Pants,Clothing,88,Utah,M,Lavender,Fall,2.7,Fortnightly,No,40,Bank Transfer,No
254,52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Bi-Weekly,Yes,15,Bank Transfer,Yes
1650,58,Male,T-shirt,Clothing,63,Wisconsin,M,White,Summer,4.9,Quarterly,Yes,3,Credit Card,No
1200,49,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,Weekly,Yes,3,Debit Card,No
2101,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,Fortnightly,No,36,Cash,No
1459,35,Male,Sweater,Clothing,28,Missouri,M,Peach,Spring,2.9,Weekly,Yes,34,Venmo,No
1644,38,Male,Scarf,Accessories,77,Ohio,L,Pink,Summer,3.9,Monthly,Yes,6,PayPal,No
2667,49,Female,Sandals,Footwear,95,Ohio,S,Brown,Winter,4.1,Fortnightly,No,14,Venmo,No
302,46,Male,Skirt,Clothing,95,Pennsylvania,M,Green,Spring,3.8,Every 3 Months,Yes,25,Credit Card,Yes
2594,36,Male,Pants,Clothing,36,Colorado,S,Indigo,Fall,4.7,Every 3 Months,No,9,Bank Transfer,No
3019,43,Female,Boots,Footwear,41,Texas,M,Green,Summer,3,Bi-Weekly,No,21,Debit Card,No
2669,59,Female,Coat,Outerwear,75,Texas,M,Black,Summer,4.8,Quarterly,No,9,PayPal,No
746,46,Male,T-shirt,Clothing,92,Michigan,L,Orange,Fall,4.7,Monthly,Yes,4,Venmo,Yes
509,27,Male,Jewelry,Accessories,20,Illinois,S,Yellow,Winter,3.7,Quarterly,Yes,31,PayPal,Yes
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Annually,Yes,44,Cash,Yes
621,33,Male,Backpack,Accessories,89,Rhode Island,M,Black,Fall,3.7,Every 3 Months,Yes,10,Venmo,Yes
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5,Monthly,No,29,PayPal,No
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,Fortnightly,No,33,Venmo,No
533,26,Male,Pants,Clothing,76,Texas,L,Black,Winter,4.1,Every 3 Months,Yes,35,Bank Transfer,Yes
965,42,Male,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,Bi-Weekly,Yes,12,Venmo,Yes
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,Annually,No,3,Debit Card,No
3772,21,Female,T-shirt,Clothing,86,Oklahoma,M,Red,Winter,2.6,Bi-Weekly,No,28,Venmo,No
6,,Male,Sneakers,Footwear,20,Wyoming,M,White,Summer,2.9,Weekly,Yes,14,Venmo,Yes
1715,30,Male,Jeans,Clothing,71,South Dakota,S,Charcoal,Summer,4.4,Monthly,No,15,Cash,No
3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,Every 3 Months,No,19,Credit Card,No
722,43,Male,Blouse,Clothing,57,California,L,Silver,Summer,4.4,Every 3 Months,Yes,41,Debit Card,Yes
1280,63,Male,Hoodie,Clothing,56,Maryland,L,Charcoal,Fall,3.7,Annually,Yes,18,Debit Card,No
1085,34,Male,T-shirt,Clothing,36,Arkansas,S,Purple,Fall,4.1,Quarterly,Yes,48,Cash,No
2481,61,Male,Socks,Clothing,91,Ohio,XL,Maroon,Summer,2.9,Fortnightly,No,7,Credit Card,No
1289,66,Male,Belt,Accessories,93,South Dakota,XL,Charcoal,Winter,4.1,Bi-Weekly,Yes,34,PayPal,No
3442,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,Annually,No,15,Credit Card,No
2766,64,Female,Gloves,Accessories,70,Colorado,M,Purple,Summer,4.3,Quarterly,No,24,Credit Card,No
3896,40,Female,Hoodie,Clothing,28,Virginia,L,Turquoise,Summer,4.2,Weekly,No,32,Venmo,No
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,Bi-Weekly,No,45,Bank Transfer,No
2730,31,Female,Gloves,Accessories,71,Montana,S,Violet,Summer,4.1,Monthly,No,32,Credit Card,No
658,48,Male,Jacket,Outerwear,80,Arizona,M,White,Winter,4.3,Quarterly,Yes,6,PayPal,Yes
2445,47,Male,Scarf,Accessories,65,West Virginia,S,Gold,Fall,3.7,Bi-Weekly,No,15,Debit Card,No
2004,68,Male,Sneakers,Footwear,72,Maine,S,Blue,Spring,3.1,Quarterly,No,32,Cash,No
3049,69,Female,Jewelry,Accessories,93,Colorado,M,Olive,Summer,3.9,Fortnightly,No,47,Venmo,No
2814,45,Female,Shirt,Clothing,50,Vermont,S,Maroon,Summer,3.3,Quarterly,No,39,Debit Card,No
1985,26,Male,Skirt,Clothing,58,West Virginia,M,Black,Summer,3.4,Fortnightly,No,26,PayPal,No
2969,26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,Every 3 Months,No,25,Cash,No
2585,26,Male,Socks,Clothing,30,Florida,L,Blue,Summer,2.9,Bi-Weekly,No,26,Bank Transfer,No
569,44,Male,Pants,Clothing,88,Utah,L,Red,Summer,4,Monthly,Yes,36,PayPal,Yes
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,Quarterly,No,16,PayPal,No
1542,24,Male,Handbag,Accessories,77,Illinois,S,Indigo,Winter,2.9,Bi-Weekly,Yes,35,Cash,No
1232,66,Male,Socks,Clothing,79,Pennsylvania,M,Gold,Spring,4,Fortnightly,Yes,43,Credit Card,No
494,28,Male,Backpack,Accessories,48,Nevada,XL,Red,Summer,4.7,Bi-Weekly,Yes,19,Cash,Yes
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Weekly,Yes,32,Cash,Yes
3203,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,Annually,No,38,Venmo,No
2964,52,Female,Boots,Footwear,97,Maine,M,Brown,Spring,3.6,Weekly,No,28,Credit Card,No
2526,39,Male,Sweater,Clothing,72,Kentucky,M,Purple,Winter,4.2,Weekly,No,20,PayPal,No
1515,26,Male,Shoes,Footwear,90,Utah,L,Brown,Winter,3.9,Weekly,Yes,1,Venmo,No
3566,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,Monthly,No,35,PayPal,No
2068,60,Male,Pants,Clothing,21,Maryland,XL,Beige,Fall,3.1,Fortnightly,No,23,Cash,No
273,48,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Bi-Weekly,Yes,37,Debit Card,Yes
2162,23,Male,Dress,Clothing,69,Washington,S,Peach,Summer,,Fortnightly,No,5,Debit Card,No
348,36,Male,Sandals,Footwear,41,Oregon,L,Red,Fall,3.9,Fortnightly,Yes,43,PayPal,Yes
408,45,Male,Hoodie,Clothing,76,North Carolina,XL,Teal,Spring,3.1,Bi-Weekly,Yes,5,Credit Card,Yes
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,Monthly,No,5,Credit Card,No
1752,57,Male,Sweater,Clothing,40,Ohio,M,Silver,Winter,3.2,Annually,No,34,Cash,No
1121,22,Male,Sneakers,Footwear,84,Pennsylvania,M,Magenta,Winter,4,Monthly,Yes,40,Debit Card,No
1203,48,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,Every 3 Months,Yes,14,Venmo,No
1285,65,Male,Dress,Clothing,93,Arkansas,M,Black,Spring,3.9,Fortnightly,Yes,38,PayPal,No
672,38,Male,Jacket,Outerwear,30,Iowa,L,Black,Winter,4.7,Weekly,Yes,45,Cash,Yes
3172,68,Female,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,Bi-Weekly,No,26,Bank Transfer,No
2381,41,Male,Scarf,Accessories,66,Pennsylvania,M,Black,Fall,2.5,Fortnightly,No,36,PayPal,No
1234,46,Male,Pants,Clothing,73,Utah,L,Beige,Winter,3.5,Every 3 Months,Yes,40,Venmo,No
1631,63,Male,Shoes,Footwear,48,New Jersey,M,Gold,Summer,2.9,Every 3 Months,Yes,29,Venmo,No
2890,64,Female,Sunglasses,Accessories,43,Minnesota,M,Charcoal,Fall,3.3,Annually,No,21,Venmo,No
2626,30,Male,Skirt,Clothing,51,Colorado,L,Cyan,Summer,2.7,Weekly,No,31,Credit Card,No
3759,61,Female,Sandals,Footwear,54,Indiana,S,Black,Spring,2.7,Quarterly,No,23,Bank Transfer,No
1467,58,Male,Shorts,Clothing,71,Alabama,M,Green,Summer,4.5,Annually,Yes,3,PayPal,No
1994,32,Male,Blouse,Clothing,96,Arkansas,S,Purple,Spring,5,Weekly,No,17,Cash,No
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,Quarterly,No,30,Venmo,No
1353,65,Male,Hat,Accessories,89,Indiana,XL,Orange,Spring,4.5,Bi-Weekly,Yes,37,Credit Card,No
3700,,Female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,Weekly,No,24,Bank Transfer,No
3794,62,Female,Sunglasses,Accessories,20,Delaware,M,Pink,Fall,4,Annually,No,46,Bank Transfer,No
3079,32,Female,Belt,Accessories,95,Alaska,M,Blue,Spring,2.5,Bi-Weekly,No,24,Bank Transfer,No
1247,27,Male,Hoodie,Clothing,60,Louisiana,M,Charcoal,Winter,2.7,Monthly,Yes,27,Cash,No
3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,Fortnightly,No,23,Bank Transfer,No
1662,64,Male,Gloves,Accessories,86,Iowa,S,Beige,Summer,2.7,Quarterly,Yes,21,Debit Card,No
414,70,Male,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,Monthly,Yes,48,Cash,Yes
384,50,Male,Sunglasses,Accessories,77,West Virginia,S,Magenta,Fall,2.9,Quarterly,Yes,6,PayPal,Yes
3741,42,Female,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,Bi-Weekly,No,26,Debit Card,No
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Bi-Weekly,Yes,46,Venmo,Yes
2388,36,Male,Hat,Accessories,95,Tennessee,M,Gold,Summer,4,Monthly,No,14,Debit Card,No
2979,53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,Fortnightly,No,49,Bank Transfer,No
3765,36,Female,Socks,Clothing,21,South Dakota,M,Maroon,Fall,3.5,Monthly,No,19,Venmo,No
1513,60,Male,Sneakers,Footwear,23,Wisconsin,L,Silver,Winter,3.9,Bi-Weekly,Yes,18,PayPal,No
3740,38,Female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,Weekly,No,43,Credit Card,No
2700,25,Female,Boots,Footwear,96,Utah,M,Violet,Fall,3.6,Annually,No,49,Debit Card,No
1746,40,Male,Skirt,Clothing,27,West Virginia,L,Red,Winter,3.6,Weekly,No,27,Cash,No
3114,46,Female,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,Weekly,No,2,Debit Card,No
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Weekly,Yes,26,Credit Card,Yes
1521,21,Male,Hat,Accessories,66,Iowa,M,Brown,Summer,4.4,Quarterly,Yes,39,Cash,No
439,52,Male,Belt,Accessories,23,Iowa,M,Turquoise,Winter,4.3,Fortnightly,Yes,12,Credit Card,Yes
1157,20,Male,Shoes,Footwear,21,Hawaii,M,Gold,Summer,4.8,Every 3 Months,Yes,6,Venmo,No
3835,43,Female,Hoodie,Clothing,59,Tennessee,M,Magenta,Winter,4.1,Quarterly,No,17,Cash,No
527,51,Male,Pants,Clothing,52,New Jersey,S,Red,Winter,4.9,Monthly,Yes,19,Cash,Yes
352,28,Male,Skirt,Clothing,90,New York,M,Teal,Winter,3.9,Bi-Weekly,Yes,24,Debit Card,Yes
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,Fortnightly,No,31,Credit Card,No
1008,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,Annually,Yes,2,Credit Card,Yes
691,25,Male,Shorts,Clothing,68,Alaska,XL,Red,Spring,4.8,Weekly,Yes,45,Bank Transfer,Yes
1648,34,Male,Boots,Footwear,78,Hawaii,M,Purple,Summer,4.9,Quarterly,Yes,8,Debit Card,No
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,Weekly,No,6,PayPal,No
938,32,Male,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,Quarterly,Yes,18,Venmo,Yes
2847,50,Female,Socks,Clothing,36,Oklahoma,XL,Black,Fall,2.8,Bi-Weekly,No,15,PayPal,No
1174,44,Male,Jewelry,Accessories,76,South Dakota,M,Indigo,Winter,2.5,Bi-Weekly,Yes,42,Cash,No
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Weekly,Yes,4,Credit Card,Yes
2986,46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3,Bi-Weekly,No,21,Cash,No
1160,66,Male,Handbag,Accessories,55,New Hampshire,L,Blue,Fall,3.6,Every 3 Months,Yes,46,Venmo,No
1574,36,Male,T-shirt,Clothing,31,North Dakota,L,Indigo,Summer,4.3,Weekly,Yes,25,Debit Card,No
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,Weekly,No,15,Debit Card,No
1272,70,Male,Jewelry,Accessories,57,Kentucky,S,Gray,Spring,4.3,Annually,Yes,42,PayPal,No
2215,50,Male,Belt,Accessories,100,Idaho,L,Gold,Fall,4.1,Weekly,No,20,Debit Card,No
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,Monthly,No,31,Debit Card,No
475,62,Male,Sweater,Clothing,76,Arkansas,XL,Maroon,Summer,2.6,Quarterly,Yes,15,Cash,Yes
2704,56,Female,Scarf,Accessories,42,Tennessee,XL,Olive,Winter,4.4,Weekly,No,34,PayPal,No
1076,57,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,,Bi-Weekly,Yes,32,Debit Card,No
1561,57,Male,Hat,Accessories,84,Oregon,M,Teal,Winter,3.8,Weekly,Yes,3,Debit Card,No
2903,27,Female,Boots,Footwear,32,North Carolina,S,Orange,Spring,4.6,Bi-Weekly,No,19,PayPal,No
1543,59,Male,Blouse,Clothing,44,Hawaii,M,Maroon,Winter,3.5,Weekly,Yes,43,PayPal,No
3564,43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,Every 3 Months,No,8,Credit Card,No
1230,34,Male,Jewelry,Accessories,52,Kansas,XL,Maroon,Winter,3.6,Annually,Yes,39,Bank Transfer,No
3871,61,Female,Sandals,Footwear,46,Ohio,L,Lavender,Fall,3.2,Every 3 Months,No,19,Cash,No
341,40,Male,Shorts,Clothing,47,New Jersey,L,Blue,Summer,3.5,Every 3 Months,Yes,39,Venmo,Yes
3097,69,Female,Shirt,Clothing,63,Kansas,L,White,Winter,3.5,Monthly,No,20,Bank Transfer,No
594,67,Male,Coat,Outerwear,35,Alaska,S,Green,Winter,4.4,Every 3 Months,Yes,9,PayPal,Yes
3122,63,Female,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,Weekly,No,16,Venmo,No
2053,,Male,Backpack,Accessories,48,New Hampshire,M,Gray,Winter,3.7,Annually,No,30,Bank Transfer,No
3793,43,Female,Scarf,Accessories,58,Massachusetts,S,Turquoise,Summer,2.6,Fortnightly,No,2,PayPal,No
1202,27,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,Fortnightly,Yes,46,Venmo,No
299,69,Male,T-shirt,Clothing,53,Maryland,M,Lavender,Winter,4,Every 3 Months,Yes,11,Venmo,Yes
1963,40,Male,Hat,Accessories,45,Iowa,M,Silver,Fall,4.4,Fortnightly,No,20,PayPal,No
2283,18,Male,Sneakers,Footwear,97,Idaho,S,Red,Fall,4.2,Annually,No,8,Credit Card,No
2872,46,Female,Shorts,Clothing,43,Idaho,S,Black,Summer,2.7,Bi-Weekly,No,40,Venmo,No
1004,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4,Bi-Weekly,Yes,3,Cash,Yes
2451,68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,Quarterly,No,7,Venmo,No
420,53,Male,Shorts,Clothing,91,Utah,S,Teal,Winter,3.5,Every 3 Months,Yes,14,Credit Card,Yes
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3,Quarterly,Yes,48,Venmo,Yes
2195,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,Quarterly,No,48,Bank Transfer,No
1214,68,Male,Handbag,Accessories,52,Kentucky,XL,Black,Spring,3.7,Every 3 Months,Yes,14,Debit Card,No
882,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Annually,Yes,18,Venmo,Yes
2471,55,Male,Blouse,Clothing,72,Arizona,XL,Pink,Fall,2.7,Fortnightly,No,29,Credit Card,No
3526,45,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,Annually,No,47,Bank Transfer,No
1095,25,Male,Jewelry,Accessories,40,Connecticut,M,Black,Winter,4.8,Quarterly,Yes,25,Cash,No
47,57,Male,Shirt,Clothing,43,California,L,White,Summer,2.9,Quarterly,Yes,45,Cash,Yes
1322,59,Male,T-shirt,Clothing,84,Missouri,L,Orange,Winter,3.7,Every 3 Months,Yes,45,Bank Transfer,No
1553,54,Male,Blouse,Clothing,49,New Mexico,L,Purple,Spring,3,Monthly,Yes,20,Credit Card,No
1991,32,Male,Backpack,Accessories,95,Connecticut,L,White,Spring,3.4,Annually,No,15,PayPal,No
3421,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,Bi-Weekly,No,35,PayPal,No
3474,63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,,Weekly,No,11,Cash,No
3072,23,Female,Sweater,Clothing,41,New Hampshire,L,Turquoise,Spring,3.4,Monthly,No,6,PayPal,No
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Every 3 Months,Yes,44,Cash,Yes
1790,52,Male,Blouse,Clothing,34,Arizona,L,Peach,Spring,3,Quarterly,No,43,Debit Card,No
1661,59,Male,T-shirt,Clothing,45,Louisiana,L,Yellow,Winter,4.1,Monthly,Yes,37,Venmo,No
337,36,Male,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,Annually,Yes,16,PayPal,Yes
2732,52,Female,Handbag,Accessories,33,Wisconsin,M,Red,Summer,2.5,Quarterly,No,44,Bank Transfer,No
2368,66,Male,Socks,Clothing,85,North Dakota,L,Green,Winter,3.4,Bi-Weekly,No,28,Bank Transfer,No
2396,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,Bi-Weekly,No,47,PayPal,No
3847,57,Female,Blouse,Clothing,58,Pennsylvania,L,Orange,Summer,4,Every 3 Months,No,40,PayPal,No
3046,42,Female,Socks,Clothing,37,Florida,L,Black,Winter,4.6,Bi-Weekly,No,4,PayPal,No
3852,50,Female,Scarf,Accessories,83,Montana,M,Pink,Summer,3.9,Annually,No,24,Debit Card,No
3119,61,Female,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,Quarterly,No,31,Debit Card,No
696,30,Male,Shorts,Clothing,67,Nevada,XL,Peach,Summer,3.7,Every 3 Months,Yes,15,Debit Card,Yes
3816,32,Female,Hat,Accessories,44,Maine,M,Brown,Fall,4.3,Fortnightly,No,12,Venmo,No
2527,47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,Bi-Weekly,No,30,PayPal,No
3821,34,Female,Belt,Accessories,65,New Hampshire,M,Purple,Winter,5,Quarterly,No,34,Debit Card,No
1846,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,Quarterly,No,39,Bank Transfer,No
60,63,Male,Belt,Accessories,79,Louisiana,L,Yellow,Spring,4.6,Weekly,Yes,4,Debit Card,Yes
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,Annually,No,20,Cash,No
1781,67,Male,Jewelry,Accessories,81,North Dakota,S,Gray,Summer,4.2,Weekly,No,49,Credit Card,No
2734,31,Female,Backpack,Accessories,83,North Carolina,M,Magenta,Summer,4.7,Annually,No,46,PayPal,No
3812,46,Female,Belt,Accessories,30,Idaho,M,Maroon,Winter,4,Monthly,No,14,Cash,No
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,Annually,No,10,Venmo,No
3632,48,Female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,Monthly,No,26,Credit Card,No
875,25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Every 3 Months,Yes,10,Venmo,Yes
3709,40,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,Monthly,No,41,PayPal,No
1682,24,Male,Sneakers,Footwear,95,Virginia,L,Green,Winter,3.7,Bi-Weekly,No,14,Credit Card,No
338,32,Male,Sweater,Clothing,59,New Mexico,M,Cyan,Winter,4.3,Annually,Yes,16,Bank Transfer,Yes
2531,25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,Weekly,No,28,Debit Card,No
2554,69,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,Every 3 Months,No,28,Venmo,No
88,52,Male,Shoes,Footwear,53,Ohio,M,Green,Fall,3.7,Fortnightly,Yes,44,Debit Card,Yes
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,Annually,No,23,PayPal,No
2129,62,Male,Coat,Outerwear,47,New Mexico,L,Cyan,Fall,2.7,Weekly,No,21,PayPal,No
1185,63,Male,Belt,Accessories,73,South Carolina,S,Indigo,Fall,3.4,Annually,Yes,19,Credit Card,No
3138,34,Female,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,Monthly,No,14,Bank Transfer,No
753,39,Male,Scarf,Accessories,85,Ohio,L,Yellow,Fall,,Every 3 Months,Yes,17,PayPal,Yes
59,69,Male,Hoodie,Clothing,54,Missouri,M,Charcoal,Summer,4.2,Monthly,Yes,29,Venmo,Yes
2485,,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,Every 3 Months,No,50,Cash,No
549,36,Male,Backpack,Accessories,64,Nebraska,M,Black,Winter,4.6,Every 3 Months,Yes,41,Debit Card,Yes
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,Annually,No,35,Debit Card,No
